boundary,index,ey_num_of_building,ey_mean_building_sqm,changeos_ratio_of_building,changeos_damaged_building_vs_all_building
"POLYGON ((800135.5000016 2035938.71911, 800135.5000016 2036094.96911, 800291.7500016 2036094.96911, 800291.7500016 2035938.71911, 800135.5000016 2035938.71911))",9767,12.0,1007.8208836884727,0.18478012084960938,0.0023328309832985816
"POLYGON ((801229.2500016 2033438.71911, 801229.2500016 2033594.96911, 801385.5000016 2033594.96911, 801385.5000016 2033438.71911, 801229.2500016 2033438.71911))",8987,24.0,265.23807989062476,0.16472625732421875,0.013802047149275161
"POLYGON ((799354.2500016 2040938.71911, 799354.2500016 2041094.96911, 799510.5000016 2041094.96911, 799510.5000016 2040938.71911, 799354.2500016 2040938.71911))",8524,11.0,441.1641450439877,0.16919708251953125,0.0
"POLYGON ((796854.2500016 2033751.21911, 796854.2500016 2033907.46911, 797010.5000016 2033907.46911, 797010.5000016 2033751.21911, 796854.2500016 2033751.21911))",1387,33.0,185.37539324545574,0.4633903503417969,0.0
"POLYGON ((797479.2500016 2040469.96911, 797479.2500016 2040626.21911, 797635.5000016 2040626.21911, 797635.5000016 2040469.96911, 797479.2500016 2040469.96911))",8375,35.0,169.92538896939072,0.39862060546875,0.0
"POLYGON ((800604.2500016 2036876.21911, 800604.2500016 2037032.46911, 800760.5000016 2037032.46911, 800760.5000016 2036876.21911, 800604.2500016 2036876.21911))",4977,3.0,155.079568813308,0.1183929443359375,0.0
"POLYGON ((806229.2500016 2027344.96911, 806229.2500016 2027501.21911, 806385.5000016 2027501.21911, 806385.5000016 2027344.96911, 806229.2500016 2027344.96911))",1315,12.0,248.3979179107763,0.11603546142578125,0.0
"POLYGON ((807791.7500016 2035313.71911, 807791.7500016 2035469.96911, 807948.0000016 2035469.96911, 807948.0000016 2035313.71911, 807791.7500016 2035313.71911))",2352,23.0,261.00698814710864,0.18848037719726562,0.0
"POLYGON ((801541.7500016 2032813.71911, 801541.7500016 2032969.96911, 801698.0000016 2032969.96911, 801698.0000016 2032813.71911, 801541.7500016 2032813.71911))",7849,22.0,160.61169282639892,0.14548110961914062,0.19319820646616148
"POLYGON ((805135.5000016 2034063.71911, 805135.5000016 2034219.96911, 805291.7500016 2034219.96911, 805291.7500016 2034063.71911, 805135.5000016 2034063.71911))",2915,22.0,381.03248313965304,0.3147430419921875,0.0
"POLYGON ((798260.5000016 2035782.46911, 798260.5000016 2035938.71911, 798416.7500016 2035938.71911, 798416.7500016 2035782.46911, 798260.5000016 2035782.46911))",4036,34.0,212.8107355348428,0.18533706665039062,0.19905320572193064
"POLYGON ((798729.2500016 2035938.71911, 798729.2500016 2036094.96911, 798885.5000016 2036094.96911, 798885.5000016 2035938.71911, 798729.2500016 2035938.71911))",8247,50.0,186.09752350168534,0.26094818115234375,0.0
"POLYGON ((801385.5000016 2033594.96911, 801385.5000016 2033751.21911, 801541.7500016 2033751.21911, 801541.7500016 2033594.96911, 801385.5000016 2033594.96911))",7782,24.0,213.19950431557774,0.1414031982421875,0.0
"POLYGON ((805135.5000016 2035001.21911, 805135.5000016 2035157.46911, 805291.7500016 2035157.46911, 805291.7500016 2035001.21911, 805135.5000016 2035001.21911))",2229,4.0,206.87212271551223,0.23462295532226562,0.0
"POLYGON ((800604.2500016 2030469.96911, 800604.2500016 2030626.21911, 800760.5000016 2030626.21911, 800760.5000016 2030469.96911, 800604.2500016 2030469.96911))",1213,8.0,165.3762241048206,0.10643386840820312,0.6222716031683452
"POLYGON ((807948.0000016 2033594.96911, 807948.0000016 2033751.21911, 808104.2500016 2033751.21911, 808104.2500016 2033594.96911, 807948.0000016 2033594.96911))",7904,14.0,314.47743652895457,0.2333831787109375,0.0
"POLYGON ((802166.7500016 2039688.71911, 802166.7500016 2039844.96911, 802323.0000016 2039844.96911, 802323.0000016 2039688.71911, 802166.7500016 2039688.71911))",7697,8.0,6696.659713059794,0.2760353088378906,0.6794267630353367
"POLYGON ((804666.7500016 2041094.96911, 804666.7500016 2041251.21911, 804823.0000016 2041251.21911, 804823.0000016 2041094.96911, 804666.7500016 2041094.96911))",2694,29.0,139.73706593101005,0.2695159912109375,0.0
"POLYGON ((806073.0000016 2030313.71911, 806073.0000016 2030469.96911, 806229.2500016 2030469.96911, 806229.2500016 2030313.71911, 806073.0000016 2030313.71911))",5247,25.0,159.59746147519692,0.24145889282226562,0.5553501745738345
"POLYGON ((805448.0000016 2031719.96911, 805448.0000016 2031876.21911, 805604.2500016 2031876.21911, 805604.2500016 2031719.96911, 805448.0000016 2031719.96911))",2119,29.0,246.12416804347313,0.28490447998046875,0.0
"POLYGON ((797791.7500016 2025782.46911, 797791.7500016 2025938.71911, 797948.0000016 2025938.71911, 797948.0000016 2025782.46911, 797791.7500016 2025782.46911))",3173,10.0,152.51927407651232,0.12413406372070312,0.23475000768261578
"POLYGON ((796698.0000016 2035626.21911, 796698.0000016 2035782.46911, 796854.2500016 2035782.46911, 796854.2500016 2035626.21911, 796698.0000016 2035626.21911))",7700,21.0,180.92608834215102,0.23925399780273438,0.2732824184059057
"POLYGON ((796854.2500016 2043594.96911, 796854.2500016 2043751.21911, 797010.5000016 2043751.21911, 797010.5000016 2043594.96911, 796854.2500016 2043594.96911))",8579,21.0,194.6019019945508,0.20723342895507812,0.0
"POLYGON ((805916.7500016 2042969.96911, 805916.7500016 2043126.21911, 806073.0000016 2043126.21911, 806073.0000016 2042969.96911, 805916.7500016 2042969.96911))",8002,3.0,1091.2687728144974,0.10436248779296875,0.0
"POLYGON ((804354.2500016 2035938.71911, 804354.2500016 2036094.96911, 804510.5000016 2036094.96911, 804510.5000016 2035938.71911, 804354.2500016 2035938.71911))",4963,28.0,366.01400082188593,0.4044303894042969,0.35594563238664767
"POLYGON ((798260.5000016 2040157.46911, 798260.5000016 2040313.71911, 798416.7500016 2040313.71911, 798416.7500016 2040157.46911, 798260.5000016 2040157.46911))",8815,44.0,200.75080517314464,0.46935272216796875,0.12071067475088997
"POLYGON ((802166.7500016 2039376.21911, 802166.7500016 2039532.46911, 802323.0000016 2039532.46911, 802323.0000016 2039376.21911, 802166.7500016 2039376.21911))",10624,1.0,24246.73924530535,0.2991447448730469,0.0
"POLYGON ((802166.7500016 2032813.71911, 802166.7500016 2032969.96911, 802323.0000016 2032969.96911, 802323.0000016 2032813.71911, 802166.7500016 2032813.71911))",325,37.0,240.4707118593686,0.3760871887207031,0.0
"POLYGON ((804354.2500016 2040469.96911, 804354.2500016 2040626.21911, 804510.5000016 2040626.21911, 804510.5000016 2040469.96911, 804354.2500016 2040469.96911))",770,37.0,292.19729991000685,0.4714698791503906,0.0
"POLYGON ((806229.2500016 2040313.71911, 806229.2500016 2040469.96911, 806385.5000016 2040469.96911, 806385.5000016 2040313.71911, 806229.2500016 2040313.71911))",830,5.0,157.9850196339313,0.13370513916015625,0.0
"POLYGON ((800916.7500016 2033282.46911, 800916.7500016 2033438.71911, 801073.0000016 2033438.71911, 801073.0000016 2033282.46911, 800916.7500016 2033282.46911))",1899,16.0,288.04947130660054,0.19796371459960938,0.0
"POLYGON ((798260.5000016 2033907.46911, 798260.5000016 2034063.71911, 798416.7500016 2034063.71911, 798416.7500016 2033907.46911, 798260.5000016 2033907.46911))",7812,22.0,333.9592205849552,0.20777130126953125,0.0
"POLYGON ((798573.0000016 2040313.71911, 798573.0000016 2040469.96911, 798729.2500016 2040469.96911, 798729.2500016 2040313.71911, 798573.0000016 2040313.71911))",1802,58.0,199.8072015620066,0.4284706115722656,0.0
"POLYGON ((797010.5000016 2041094.96911, 797010.5000016 2041251.21911, 797166.7500016 2041251.21911, 797166.7500016 2041094.96911, 797010.5000016 2041094.96911))",9774,56.0,193.79105646734007,0.4784660339355469,0.0
"POLYGON ((798260.5000016 2032501.21911, 798260.5000016 2032657.46911, 798416.7500016 2032657.46911, 798416.7500016 2032501.21911, 798260.5000016 2032501.21911))",1059,12.0,260.43959697604856,0.10661697387695312,0.028194210884110345
"POLYGON ((800291.7500016 2031876.21911, 800291.7500016 2032032.46911, 800448.0000016 2032032.46911, 800448.0000016 2031876.21911, 800291.7500016 2031876.21911))",1037,43.0,185.6556565815408,0.3990936279296875,0.0844484802141082
"POLYGON ((799198.0000016 2034063.71911, 799198.0000016 2034219.96911, 799354.2500016 2034219.96911, 799354.2500016 2034063.71911, 799198.0000016 2034063.71911))",2228,30.0,224.32610070511294,0.379058837890625,0.0
"POLYGON ((805916.7500016 2036407.46911, 805916.7500016 2036563.71911, 806073.0000016 2036563.71911, 806073.0000016 2036407.46911, 805916.7500016 2036407.46911))",5806,31.0,227.50376180503403,0.281494140625,0.0
"POLYGON ((807323.0000016 2035626.21911, 807323.0000016 2035782.46911, 807479.2500016 2035782.46911, 807479.2500016 2035626.21911, 807323.0000016 2035626.21911))",8359,19.0,217.7458806008732,0.4415016174316406,0.37449562369855793
"POLYGON ((804510.5000016 2040313.71911, 804510.5000016 2040469.96911, 804666.7500016 2040469.96911, 804666.7500016 2040313.71911, 804510.5000016 2040313.71911))",7603,47.0,199.2494020822531,0.3417243957519531,0.0
"POLYGON ((804354.2500016 2039376.21911, 804354.2500016 2039532.46911, 804510.5000016 2039532.46911, 804510.5000016 2039376.21911, 804354.2500016 2039376.21911))",374,3.0,3462.3955133746094,0.40877532958984375,0.0
"POLYGON ((807479.2500016 2034688.71911, 807479.2500016 2034844.96911, 807635.5000016 2034844.96911, 807635.5000016 2034688.71911, 807479.2500016 2034688.71911))",5334,36.0,225.0956799822294,0.4267120361328125,0.0
"POLYGON ((798729.2500016 2039219.96911, 798729.2500016 2039376.21911, 798885.5000016 2039376.21911, 798885.5000016 2039219.96911, 798729.2500016 2039219.96911))",8899,19.0,185.53900333081117,0.2867469787597656,0.01678883582327821
"POLYGON ((804041.7500016 2038907.46911, 804041.7500016 2039063.71911, 804198.0000016 2039063.71911, 804198.0000016 2038907.46911, 804041.7500016 2038907.46911))",8558,6.0,2095.76556159226,0.13899993896484375,0.0
"POLYGON ((807635.5000016 2034532.46911, 807635.5000016 2034688.71911, 807791.7500016 2034688.71911, 807791.7500016 2034532.46911, 807635.5000016 2034532.46911))",2106,15.0,302.58219558915613,0.32303619384765625,0.0
"POLYGON ((802948.0000016 2041563.71911, 802948.0000016 2041719.96911, 803104.2500016 2041719.96911, 803104.2500016 2041563.71911, 802948.0000016 2041563.71911))",2377,27.0,164.33433419352312,0.3261299133300781,0.022130466821845062
"POLYGON ((804198.0000016 2035938.71911, 804198.0000016 2036094.96911, 804354.2500016 2036094.96911, 804354.2500016 2035938.71911, 804198.0000016 2035938.71911))",2452,18.0,204.67460840723928,0.12877655029296875,0.0
"POLYGON ((803416.7500016 2036876.21911, 803416.7500016 2037032.46911, 803573.0000016 2037032.46911, 803573.0000016 2036876.21911, 803416.7500016 2036876.21911))",4679,9.0,507.6570178630045,0.12000274658203125,0.0
"POLYGON ((800916.7500016 2041563.71911, 800916.7500016 2041719.96911, 801073.0000016 2041719.96911, 801073.0000016 2041563.71911, 800916.7500016 2041563.71911))",7536,2.0,8175.826280807686,0.16312789916992188,0.0
"POLYGON ((797166.7500016 2041719.96911, 797166.7500016 2041876.21911, 797323.0000016 2041876.21911, 797323.0000016 2041719.96911, 797166.7500016 2041719.96911))",1612,48.0,188.7804636425468,0.4935150146484375,0.0
"POLYGON ((799510.5000016 2033438.71911, 799510.5000016 2033594.96911, 799666.7500016 2033594.96911, 799666.7500016 2033438.71911, 799510.5000016 2033438.71911))",934,33.0,193.95106737430447,0.4104652404785156,0.0
"POLYGON ((799979.2500016 2029376.21911, 799979.2500016 2029532.46911, 800135.5000016 2029532.46911, 800135.5000016 2029376.21911, 799979.2500016 2029376.21911))",10137,4.0,313.0935699474259,0.10284423828125,0.09899851632047478
"POLYGON ((800916.7500016 2033907.46911, 800916.7500016 2034063.71911, 801073.0000016 2034063.71911, 801073.0000016 2033907.46911, 800916.7500016 2033907.46911))",4312,36.0,182.5812042643135,0.428314208984375,0.0
"POLYGON ((805916.7500016 2038438.71911, 805916.7500016 2038594.96911, 806073.0000016 2038594.96911, 806073.0000016 2038438.71911, 805916.7500016 2038438.71911))",4813,8.0,1788.2085625757263,0.3019294738769531,0.903422658530114
"POLYGON ((802323.0000016 2028126.21911, 802323.0000016 2028282.46911, 802479.2500016 2028282.46911, 802479.2500016 2028126.21911, 802323.0000016 2028126.21911))",203,10.0,156.93398647934492,0.16019439697265625,0.3497880649616612
"POLYGON ((805916.7500016 2025938.71911, 805916.7500016 2026094.96911, 806073.0000016 2026094.96911, 806073.0000016 2025938.71911, 805916.7500016 2025938.71911))",4101,11.0,207.36253650278184,0.15323257446289062,0.08038537180412757
"POLYGON ((807323.0000016 2043594.96911, 807323.0000016 2043751.21911, 807479.2500016 2043751.21911, 807479.2500016 2043594.96911, 807323.0000016 2043594.96911))",647,7.0,540.3379564740683,0.15073013305664062,0.5822387568648293
"POLYGON ((799354.2500016 2037501.21911, 799354.2500016 2037657.46911, 799510.5000016 2037657.46911, 799510.5000016 2037501.21911, 799354.2500016 2037501.21911))",3299,23.0,860.229891856652,0.3897743225097656,0.0
"POLYGON ((804354.2500016 2038907.46911, 804354.2500016 2039063.71911, 804510.5000016 2039063.71911, 804510.5000016 2038907.46911, 804354.2500016 2038907.46911))",10097,5.0,1245.2162061637896,0.16284942626953125,0.0
"POLYGON ((805135.5000016 2037344.96911, 805135.5000016 2037501.21911, 805291.7500016 2037501.21911, 805291.7500016 2037344.96911, 805135.5000016 2037344.96911))",6316,14.0,441.62915064825023,0.1040802001953125,0.0
"POLYGON ((806698.0000016 2036251.21911, 806698.0000016 2036407.46911, 806854.2500016 2036407.46911, 806854.2500016 2036251.21911, 806698.0000016 2036251.21911))",7057,43.0,197.71743564547285,0.25910186767578125,0.0
"POLYGON ((804510.5000016 2039063.71911, 804510.5000016 2039219.96911, 804666.7500016 2039219.96911, 804666.7500016 2039063.71911, 804510.5000016 2039063.71911))",9746,,,0.12355804443359375,0.7594627971596172
"POLYGON ((797791.7500016 2033594.96911, 797791.7500016 2033751.21911, 797948.0000016 2033751.21911, 797948.0000016 2033594.96911, 797791.7500016 2033594.96911))",3735,28.0,299.219927811116,0.2639274597167969,0.32727246448032143
"POLYGON ((807010.5000016 2038438.71911, 807010.5000016 2038594.96911, 807166.7500016 2038594.96911, 807166.7500016 2038438.71911, 807010.5000016 2038438.71911))",6117,55.0,202.1146538410978,0.24979782104492188,0.0
"POLYGON ((797479.2500016 2042813.71911, 797479.2500016 2042969.96911, 797635.5000016 2042969.96911, 797635.5000016 2042813.71911, 797479.2500016 2042813.71911))",5342,41.0,180.37373108919306,0.4419746398925781,0.0
"POLYGON ((797166.7500016 2036563.71911, 797166.7500016 2036719.96911, 797323.0000016 2036719.96911, 797323.0000016 2036563.71911, 797166.7500016 2036563.71911))",9691,54.0,184.9632691407791,0.4701385498046875,0.0
"POLYGON ((801854.2500016 2040782.46911, 801854.2500016 2040938.71911, 802010.5000016 2040938.71911, 802010.5000016 2040782.46911, 801854.2500016 2040782.46911))",7745,23.0,199.766501406,0.2904510498046875,0.0
"POLYGON ((801854.2500016 2034063.71911, 801854.2500016 2034219.96911, 802010.5000016 2034219.96911, 802010.5000016 2034063.71911, 801854.2500016 2034063.71911))",637,8.0,1648.5446785039135,0.11917877197265625,0.7269380961526151
"POLYGON ((799666.7500016 2032501.21911, 799666.7500016 2032657.46911, 799823.0000016 2032657.46911, 799823.0000016 2032501.21911, 799666.7500016 2032501.21911))",6626,36.0,167.91437209901207,0.17071914672851562,0.0
"POLYGON ((797323.0000016 2032813.71911, 797323.0000016 2032969.96911, 797479.2500016 2032969.96911, 797479.2500016 2032813.71911, 797323.0000016 2032813.71911))",7878,32.0,166.44927032767058,0.171875,0.0
"POLYGON ((799510.5000016 2033751.21911, 799510.5000016 2033907.46911, 799666.7500016 2033907.46911, 799666.7500016 2033751.21911, 799510.5000016 2033751.21911))",5809,22.0,199.14954927100487,0.20515060424804688,0.0
"POLYGON ((797948.0000016 2034063.71911, 797948.0000016 2034219.96911, 798104.2500016 2034219.96911, 798104.2500016 2034063.71911, 797948.0000016 2034063.71911))",8472,25.0,188.5722944397838,0.4019622802734375,0.003720153361424287
"POLYGON ((807166.7500016 2035157.46911, 807166.7500016 2035313.71911, 807323.0000016 2035313.71911, 807323.0000016 2035157.46911, 807166.7500016 2035157.46911))",6721,32.0,250.78471594625586,0.4184989929199219,0.5272407412471402
"POLYGON ((804979.2500016 2034688.71911, 804979.2500016 2034844.96911, 805135.5000016 2034844.96911, 805135.5000016 2034688.71911, 804979.2500016 2034688.71911))",5270,6.0,142.96475149626903,0.3701896667480469,0.0
"POLYGON ((798416.7500016 2034844.96911, 798416.7500016 2035001.21911, 798573.0000016 2035001.21911, 798573.0000016 2034844.96911, 798416.7500016 2034844.96911))",1247,32.0,244.5066570731809,0.497772216796875,0.0
"POLYGON ((797635.5000016 2036094.96911, 797635.5000016 2036251.21911, 797791.7500016 2036251.21911, 797791.7500016 2036094.96911, 797635.5000016 2036094.96911))",1444,11.0,240.59745089357955,0.10142135620117188,0.0
"POLYGON ((798260.5000016 2041094.96911, 798260.5000016 2041251.21911, 798416.7500016 2041251.21911, 798416.7500016 2041094.96911, 798260.5000016 2041094.96911))",10377,5.0,972.4599586330539,0.22895050048828125,0.0
"POLYGON ((800135.5000016 2033126.21911, 800135.5000016 2033282.46911, 800291.7500016 2033282.46911, 800291.7500016 2033126.21911, 800135.5000016 2033126.21911))",7001,34.0,241.37304984090176,0.20734405517578125,0.042241601354086174
"POLYGON ((803573.0000016 2027969.96911, 803573.0000016 2028126.21911, 803729.2500016 2028126.21911, 803729.2500016 2027969.96911, 803573.0000016 2027969.96911))",2759,13.0,185.89886016235107,0.13154983520507812,0.5348122372045817
"POLYGON ((797948.0000016 2039844.96911, 797948.0000016 2040001.21911, 798104.2500016 2040001.21911, 798104.2500016 2039844.96911, 797948.0000016 2039844.96911))",1843,31.0,202.37071241728802,0.24906158447265625,0.08048705774238014
"POLYGON ((804823.0000016 2038126.21911, 804823.0000016 2038282.46911, 804979.2500016 2038282.46911, 804979.2500016 2038126.21911, 804823.0000016 2038126.21911))",8833,4.0,574.1194444327358,0.12056350708007812,0.0
